,Player,Season,Team,Tournament-fullname,Tournament,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating
2961,Thomas Müller,2010/2011,Bayern Munich,Germany-Bundesliga,GB,34,2801,36,20,16,7.37
2962,Thomas Müller,2010/2011,Bayern Munich,Europe-UEFA-Champions-League,UCL,8,621,8,2,6,7.47
2963,Thomas Müller,2009/2010,Bayern Munich,Germany-Bundesliga,GB,34,2645,33,17,16,7.39
2964,Thomas Müller,2009/2010,Bayern Munich,Europe-UEFA-Champions-League,UCL,12,939,21,8,13,6.86
2965,Dejan Lovren,2017/2018,Liverpool,Europe-UEFA-Champions-League,UCL,12,1050,53,37,16,7.0
2966,Dejan Lovren,2017/2018,Liverpool,England-Premier-League,EPL,29,2125,164,104,60,6.99
2967,Dejan Lovren,2016/2017,Liverpool,England-Premier-League,EPL,29,2555,160,103,57,7.13
2968,Dejan Lovren,2015/2016,Liverpool,Europe-UEFA-Europa-League,UEL,10,900,29,20,9,7.06
2969,Dejan Lovren,2015/2016,Liverpool,England-Premier-League,EPL,24,1898,101,80,21,6.97
2970,Dejan Lovren,2014/2015,Liverpool,Europe-UEFA-Champions-League,UCL,4,360,21,16,5,7.06
2971,Dejan Lovren,2014/2015,Liverpool,Europe-UEFA-Europa-League,UEL,2,117,10,8,2,6.72
2972,Dejan Lovren,2014/2015,Liverpool,England-Premier-League,EPL,26,2036,131,95,36,6.98
2973,Dejan Lovren,2013/2014,Southampton,England-Premier-League,EPL,31,2788,166,101,65,7.32
2974,Dejan Lovren,2014,Croatia,International-FIFA-World-Cup,WC,3,270,13,9,4,6.66
2975,Dejan Lovren,2012/2013,Lyon,Europe-UEFA-Europa-League,UEL,5,450,13,8,5,6.57
2976,Dejan Lovren,2012/2013,Lyon,France-Ligue-1,FL1,18,1561,54,38,16,6.87
2977,Dejan Lovren,2011/2012,Lyon,Europe-UEFA-Champions-League,UCL,6,452,7,5,2,7.01
2978,Dejan Lovren,2011/2012,Lyon,France-Ligue-1,FL1,18,1600,56,39,17,7.05
2979,Dejan Lovren,2010/2011,Lyon,Europe-UEFA-Champions-League,UCL,6,540,16,12,4,7.11
2980,Dejan Lovren,2010/2011,Lyon,France-Ligue-1,FL1,28,2346,79,54,25,6.94
2981,Dejan Lovren,2009/2010,Lyon,France-Ligue-1,FL1,8,682,24,19,5,7.17
2982,Cheikhou Kouyaté,2017/2018,West Ham,England-Premier-League,EPL,33,2803,234,122,112,6.8
2983,Cheikhou Kouyaté,2016/2017,West Ham,England-Premier-League,EPL,31,2728,126,79,47,7.04
2984,Cheikhou Kouyaté,2015/2016,West Ham,England-Premier-League,EPL,34,3010,142,87,55,7.26
2985,Cheikhou Kouyaté,2015,Senegal,International-Africa-Cup-of-Nations,ACoN,3,186,5,2,3,6.27
2986,Cheikhou Kouyaté,2014/2015,West Ham,England-Premier-League,EPL,31,2662,169,99,70,7.19
2987,Cheikhou Kouyaté,2013/2014,Anderlecht,Europe-UEFA-Champions-League,UCL,6,499,12,11,1,6.54
2988,Cheikhou Kouyaté,2012/2013,Anderlecht,Europe-UEFA-Champions-League,UCL,6,529,10,4,6,6.7
2989,Idrissa Gueye,2017/2018,Everton,Europe-UEFA-Europa-League,UEL,2,107,4,-,4,6.81
2990,Idrissa Gueye,2017/2018,Everton,England-Premier-League,EPL,33,2757,66,33,33,6.95
2991,Idrissa Gueye,2016/2017,Everton,England-Premier-League,EPL,33,2688,52,32,20,7.23
2992,Idrissa Gueye,2015/2016,Aston Villa,England-Premier-League,EPL,35,3076,58,31,27,7.25
2993,Idrissa Gueye,2015,Senegal,International-Africa-Cup-of-Nations,ACoN,3,270,2,-,2,6.84
2994,Idrissa Gueye,2014/2015,Lille,Europe-UEFA-Europa-League,UEL,6,533,19,7,12,6.98
2995,Idrissa Gueye,2014/2015,Lille,France-Ligue-1,FL1,32,2734,62,31,31,7.41
2996,Idrissa Gueye,2013/2014,Lille,France-Ligue-1,FL1,37,3330,83,39,44,7.29
2997,Idrissa Gueye,2012/2013,Lille,Europe-UEFA-Champions-League,UCL,3,270,7,4,3,7.04
2998,Idrissa Gueye,2012/2013,Lille,France-Ligue-1,FL1,29,1950,44,26,18,6.92
2999,Idrissa Gueye,2011/2012,Lille,Europe-UEFA-Champions-League,UCL,3,113,2,1,1,6.77
3000,Idrissa Gueye,2011/2012,Lille,France-Ligue-1,FL1,25,1381,27,15,12,6.69
3001,Idrissa Gueye,2010/2011,Lille,France-Ligue-1,FL1,11,357,11,6,5,6.65
3002,Cristian Gamboa,2017/2018,Celtic,Europe-UEFA-Champions-League,UCL,1,90,-,-,-,7.03
3003,Cristian Gamboa,2016/2017,Celtic,Europe-UEFA-Champions-League,UCL,2,175,4,2,2,6.04
3004,Cristian Gamboa,2015/2016,West Bromwich..,England-Premier-League,EPL,1,27,-,-,-,6.27
3005,Cristian Gamboa,2014/2015,West Bromwich..,England-Premier-League,EPL,10,237,9,6,3,6.38
3006,Cristian Gamboa,2014,Costa Rica,International-FIFA-World-Cup,WC,5,426,8,3,5,7.09
3007,Cristian Gamboa,2012/2013,Rosenborg,Europe-UEFA-Europa-League,UEL,6,540,7,4,3,6.73
3008,Bryan Oviedo,2017/2018,Sunderland,England-Championship,EC,34,2605,61,23,38,7.03
3009,Bryan Oviedo,2016/2017,Everton,England-Premier-League,EPL,6,477,7,6,1,6.66
3010,Bryan Oviedo,2016/2017,Sunderland,England-Premier-League,EPL,10,849,9,5,4,6.98
3011,Bryan Oviedo,2015/2016,Everton,England-Premier-League,EPL,14,998,17,3,14,6.87
3012,Bryan Oviedo,2014/2015,Everton,Europe-UEFA-Europa-League,UEL,2,148,2,-,2,6.7
3013,Bryan Oviedo,2014/2015,Everton,England-Premier-League,EPL,6,318,4,3,1,6.51
3014,Bryan Oviedo,2013/2014,Everton,England-Premier-League,EPL,9,718,10,3,7,7.38
3015,Bryan Oviedo,2012/2013,Everton,England-Premier-League,EPL,15,227,3,1,2,6.15
3016,David Guzmán,2018,Portland Timb..,USA-Major-League-Soccer,UMLS,3,186,5,2,3,6.7
3017,David Guzmán,2017,Portland Timb..,USA-Major-League-Soccer,UMLS,26,2119,24,9,15,7.13
3018,Marco Ureña,2018,Los Angeles F..,USA-Major-League-Soccer,UMLS,7,611,26,11,15,7.29
3019,Marco Ureña,2017,San Jose Eart..,USA-Major-League-Soccer,UMLS,26,1795,24,3,21,6.63
3020,Marco Ureña,2015/2016,FC Midtjyllan..,Europe-UEFA-Europa-League,UEL,5,142,4,1,3,6.32
3021,Marco Ureña,2013/2014,Kuban Krasnod..,Russia-Premier-League,RPL,5,86,5,1,4,6.08
3022,Marco Ureña,2014,Costa Rica,International-FIFA-World-Cup,WC,4,72,8,1,7,6.25
3023,Jonas Hector,2017/2018,FC Cologne,Germany-Bundesliga,GB,20,1761,92,52,40,7.0
3024,Jonas Hector,2017/2018,FC Cologne,Europe-UEFA-Europa-League,UEL,1,35,1,1,-,6.5
3025,Jonas Hector,2016/2017,FC Cologne,Germany-Bundesliga,GB,33,2970,136,76,60,7.26
3026,Jonas Hector,2015/2016,FC Cologne,Germany-Bundesliga,GB,32,2859,135,84,51,7.33
3027,Jonas Hector,2014/2015,FC Cologne,Germany-Bundesliga,GB,33,2970,116,81,35,7.4
3028,Jonas Hector,2016,Germany,International-European-Championship,UEC,6,540,17,9,8,7.03
3029,Sebastian Rudy,2017/2018,Bayern Munich,Germany-Bundesliga,GB,25,1509,29,20,9,6.84
3030,Sebastian Rudy,2017/2018,Bayern Munich,Europe-UEFA-Champions-League,UCL,5,346,3,3,-,6.8
3031,Sebastian Rudy,2016/2017,Hoffenheim,Germany-Bundesliga,GB,32,2789,90,42,48,7.43
3032,Sebastian Rudy,2015/2016,Hoffenheim,Germany-Bundesliga,GB,24,1800,57,30,27,6.75
3033,Sebastian Rudy,2014/2015,Hoffenheim,Germany-Bundesliga,GB,29,2244,77,39,38,7.07
3034,Sebastian Rudy,2013/2014,Hoffenheim,Germany-Bundesliga,GB,27,2243,66,28,38,7.13
3035,Sebastian Rudy,2013,Germany U21,International-EURO-U-21,IEU,3,217,1,1,-,7.19
3036,Sebastian Rudy,2012/2013,Hoffenheim,Germany-Bundesliga,GB,23,1768,56,23,33,6.94
3037,Sebastian Rudy,2011/2012,Hoffenheim,Germany-Bundesliga,GB,28,2340,46,19,27,7.05
3038,Sebastian Rudy,2010/2011,Hoffenheim,Germany-Bundesliga,GB,32,2460,32,17,15,7.05
3039,Sebastian Rudy,2009/2010,VfB Stuttgart,Germany-Bundesliga,GB,13,587,4,1,3,6.51
3040,Sebastian Rudy,2009/2010,VfB Stuttgart,Europe-UEFA-Champions-League,UCL,3,170,-,-,-,7.46
3041,Kim Young-gwon,2018,Guangzhou Eve..,China-Super-league,CSl,5,450,16,10,6,6.52
3042,Kim Young-gwon,2017,Guangzhou Eve..,China-Super-league,CSl,4,360,13,8,5,6.39
3043,Kim Young-gwon,2016,Guangzhou Eve..,China-Super-league,CSl,15,1277,20,16,4,6.96
3044,Kim Young-gwon,2014,South Korea,International-FIFA-World-Cup,WC,3,270,11,4,7,6.78
3045,Jung Woo-young,2017,Chongqing Lif..,China-Super-league,CSl,21,1876,37,24,13,7.15
3046,Jung Woo-young,2016,Chongqing Lif..,China-Super-league,CSl,30,2700,44,22,22,6.73
3047,Robin Olsen,2017/2018,FC Copenhagen,Europe-UEFA-Europa-League,UEL,6,540,-,-,-,6.9
3048,Robin Olsen,2016/2017,FC Copenhagen,Europe-UEFA-Champions-League,UCL,6,540,1,1,-,6.93
3049,Robin Olsen,2016/2017,FC Copenhagen,Europe-UEFA-Europa-League,UEL,4,360,-,-,-,7.08
3050,Robin Olsen,2015/2016,PAOK Thessalo..,Europe-UEFA-Europa-League,UEL,2,180,2,2,-,6.93
3051,Robin Olsen,2014/2015,Malmoe FF,Europe-UEFA-Champions-League,UCL,6,540,3,3,-,6.98
3052,Albin Ekdal,2017/2018,Hamburger SV,Germany-Bundesliga,GB,19,1109,60,30,30,6.61
3053,Albin Ekdal,2016/2017,Hamburger SV,Germany-Bundesliga,GB,21,1246,59,36,23,6.54
3054,Albin Ekdal,2015/2016,Hamburger SV,Germany-Bundesliga,GB,14,1143,77,47,30,6.97
3055,Albin Ekdal,2014/2015,Cagliari,Italy-Serie-A,ISA,33,2692,88,46,42,7.16
3056,Albin Ekdal,2016,Sweden,International-European-Championship,UEC,3,173,2,2,-,6.38
3057,Albin Ekdal,2013/2014,Cagliari,Italy-Serie-A,ISA,22,1669,57,26,31,6.71
3058,Albin Ekdal,2012/2013,Cagliari,Italy-Serie-A,ISA,31,2350,101,54,47,6.97
3059,Albin Ekdal,2011/2012,Cagliari,Italy-Serie-A,ISA,30,1996,47,25,22,7.03
3060,Albin Ekdal,2010/2011,Bologna,Italy-Serie-A,ISA,23,1564,20,8,12,6.6
3061,Albin Ekdal,2009/2010,Robur Siena,Italy-Serie-A,ISA,26,1706,30,13,17,6.8
3062,Karl-Johan Johnsson,2017/2018,Guingamp,France-Ligue-1,FL1,38,3420,15,14,1,6.68
3063,Karl-Johan Johnsson,2016/2017,Guingamp,France-Ligue-1,FL1,37,3279,9,8,1,6.63
3064,Karl-Johan Johnsson,2013/2014,NEC Nijmegen,Netherlands-Eredivisie,NE,29,2528,9,8,1,6.66
3065,Kristoffer Nordfeldt,2016/2017,Swansea,England-Premier-League,EPL,1,90,1,1,-,6.29
3066,Kristoffer Nordfeldt,2015/2016,Swansea,England-Premier-League,EPL,1,90,-,-,-,6.88
3067,Kristoffer Nordfeldt,2014/2015,SC Heerenveen,Netherlands-Eredivisie,NE,38,3420,1,1,-,6.9
3068,Kristoffer Nordfeldt,2013/2014,SC Heerenveen,Netherlands-Eredivisie,NE,35,3146,5,5,-,6.89
3069,Nacer Chadli,2017/2018,West Bromwich..,England-Premier-League,EPL,5,216,3,1,2,6.32
3070,Nacer Chadli,2016/2017,West Bromwich..,England-Premier-League,EPL,31,2150,50,19,31,6.68
3071,Nacer Chadli,2015/2016,Tottenham,Europe-UEFA-Europa-League,UEL,6,415,13,5,8,6.49
3072,Nacer Chadli,2015/2016,Tottenham,England-Premier-League,EPL,29,938,40,16,24,6.39
3073,Nacer Chadli,2014/2015,Tottenham,Europe-UEFA-Europa-League,UEL,4,232,7,-,7,6.16
3074,Nacer Chadli,2014/2015,Tottenham,England-Premier-League,EPL,35,2417,68,29,39,6.9
3075,Nacer Chadli,2013/2014,Tottenham,Europe-UEFA-Europa-League,UEL,5,371,16,9,7,7.24
3076,Nacer Chadli,2013/2014,Tottenham,England-Premier-League,EPL,24,1455,84,34,50,6.7
3077,Nacer Chadli,2014,Belgium,International-FIFA-World-Cup,WC,3,93,1,1,-,6.45
3078,Nacer Chadli,2012/2013,Twente,Europe-UEFA-Europa-League,UEL,4,318,6,5,1,7.25
3079,Nacer Chadli,2010/2011,Twente,Europe-UEFA-Champions-League,UCL,6,507,1,1,-,7.33
3080,Fabian Delph,2017/2018,Manchester Ci..,Europe-UEFA-Champions-League,UCL,5,383,10,3,7,7.04
3081,Fabian Delph,2017/2018,Manchester Ci..,England-Premier-League,EPL,22,1746,52,21,31,7.16
3082,Fabian Delph,2016/2017,Manchester Ci..,England-Premier-League,EPL,7,220,7,4,3,6.56
3083,Fabian Delph,2015/2016,Manchester Ci..,Europe-UEFA-Champions-League,UCL,5,116,2,1,1,6.16
3084,Fabian Delph,2015/2016,Manchester Ci..,England-Premier-League,EPL,17,756,15,6,9,6.75
3085,Fabian Delph,2014/2015,Aston Villa,England-Premier-League,EPL,28,2434,49,20,29,7.08
3086,Fabian Delph,2013/2014,Aston Villa,England-Premier-League,EPL,34,3003,70,34,36,7.12
3087,Fabian Delph,2012/2013,Aston Villa,England-Premier-League,EPL,24,1703,25,11,14,6.88
3088,Fabian Delph,2011/2012,Aston Villa,England-Premier-League,EPL,11,855,17,6,11,6.66
3089,Fabian Delph,2010/2011,Aston Villa,England-Premier-League,EPL,7,415,9,2,7,6.63
3090,Fabian Delph,2009/2010,Aston Villa,England-Premier-League,EPL,8,292,4,2,2,6.44
3091,Aníbal Godoy,2018,San Jose Eart..,USA-Major-League-Soccer,UMLS,12,1080,27,18,9,7.14
3092,Aníbal Godoy,2017,San Jose Eart..,USA-Major-League-Soccer,UMLS,27,2224,40,25,15,6.9
3093,Aníbal Godoy,2016,San Jose Eart..,USA-Major-League-Soccer,UMLS,23,1941,45,24,21,6.98
3094,Aníbal Godoy,2015,San Jose Eart..,USA-Major-League-Soccer,UMLS,10,894,19,12,7,7.24
3095,Rami Bedoui,2015,Tunisia,,ACoN,1,90,3,3,-,7.7
3096,Ali Maâloul,2015,Tunisia,,ACoN,4,360,6,2,4,6.79
3097,Bernardo Espinosa,2017/2018,Girona,Spain-La-Liga,SLL,34,2869,161,104,57,6.86
3098,Bernardo Espinosa,2016/2017,Middlesbrough,England-Premier-League,EPL,11,975,62,27,35,6.83
3099,Bernardo Espinosa,2015/2016,Sporting Gijo..,Spain-La-Liga,SLL,16,1338,102,64,38,7.09
3100,Bernardo Espinosa,2011/2012,Racing Santan..,Spain-La-Liga,SLL,25,2206,88,62,26,6.93
3101,Bernardo Espinosa,2010/2011,Sevilla,Spain-La-Liga,SLL,1,90,4,2,2,6.12
3102,Hiroki Sakai,2017/2018,Marseille,Europe-UEFA-Europa-League,UEL,10,765,26,20,6,7.26
3103,Hiroki Sakai,2017/2018,Marseille,France-Ligue-1,FL1,33,2523,101,61,40,6.89
3104,Hiroki Sakai,2016/2017,Marseille,France-Ligue-1,FL1,35,3014,115,72,43,7.13
3105,Hiroki Sakai,2015/2016,Hannover 96,Germany-Bundesliga,GB,26,2295,141,83,58,6.76
3106,Hiroki Sakai,2014/2015,Hannover 96,Germany-Bundesliga,GB,27,2324,124,73,51,6.92
3107,Hiroki Sakai,2013/2014,Hannover 96,Germany-Bundesliga,GB,26,2264,142,87,55,7.12
3108,Hiroki Sakai,2013,Japan,International-Confederations-Cup,ICC,2,77,3,-,3,6.0
3109,Hiroki Sakai,2012/2013,Hannover 96,Germany-Bundesliga,GB,13,721,22,10,12,6.46
3110,Hiroki Sakai,2012/2013,Hannover 96,Europe-UEFA-Europa-League,UEL,2,173,3,2,1,6.64
3111,Yuya Osako,2017/2018,FC Cologne,Germany-Bundesliga,GB,25,1906,90,35,55,6.51
3112,Yuya Osako,2017/2018,FC Cologne,Europe-UEFA-Europa-League,UEL,6,357,20,7,13,6.71
3113,Yuya Osako,2016/2017,FC Cologne,Germany-Bundesliga,GB,30,2377,105,38,67,7.03
3114,Yuya Osako,2015/2016,FC Cologne,Germany-Bundesliga,GB,25,1346,78,31,47,6.56
3115,Yuya Osako,2014/2015,FC Cologne,Germany-Bundesliga,GB,28,1522,187,59,128,6.6
3116,Yuya Osako,2014,Japan,International-FIFA-World-Cup,WC,2,124,12,5,7,6.52
3117,Grzegorz Krychowiak,2017/2018,West Bromwich..,England-Premier-League,EPL,27,1643,42,26,16,6.62
3118,Grzegorz Krychowiak,2016/2017,Paris Saint G..,Europe-UEFA-Champions-League,UCL,6,209,6,5,1,6.02
3119,Grzegorz Krychowiak,2016/2017,Paris Saint G..,France-Ligue-1,FL1,11,659,37,24,13,6.87
3120,Grzegorz Krychowiak,2015/2016,Sevilla,Spain-La-Liga,SLL,26,2271,107,76,31,7.23
3121,Grzegorz Krychowiak,2015/2016,Sevilla,Europe-UEFA-Europa-League,UEL,6,479,26,19,7,7.43
3122,Grzegorz Krychowiak,2015/2016,Sevilla,Europe-UEFA-Champions-League,UCL,6,540,31,25,6,7.8
3123,Grzegorz Krychowiak,2014/2015,Sevilla,Spain-La-Liga,SLL,32,2717,149,109,40,7.33
3124,Grzegorz Krychowiak,2014/2015,Sevilla,Europe-UEFA-Europa-League,UEL,13,1140,65,48,17,7.75
3125,Grzegorz Krychowiak,2016,Poland,International-European-Championship,UEC,5,450,15,11,4,7.26
3126,Grzegorz Krychowiak,2013/2014,Reims,France-Ligue-1,FL1,35,2830,144,106,38,7.34
3127,Grzegorz Krychowiak,2012/2013,Reims,France-Ligue-1,FL1,35,3061,146,107,39,7.28
3128,Grzegorz Krychowiak,2011/2012,Bordeaux,France-Ligue-1,FL1,2,91,-,-,-,6.26
3129,Maciej Rybus,2017/2018,Lokomotiv Mos..,Europe-UEFA-Europa-League,UEL,6,495,10,5,5,6.7
3130,Maciej Rybus,2017/2018,Lokomotiv Mos..,Russia-Premier-League,RPL,20,1492,38,19,19,6.7
3131,Maciej Rybus,2016/2017,Lyon,Europe-UEFA-Champions-League,UCL,4,252,6,4,2,7.06
3132,Maciej Rybus,2016/2017,Lyon,France-Ligue-1,FL1,18,1147,40,18,22,6.75
3133,Maciej Rybus,2016/2017,Lyon,Europe-UEFA-Europa-League,UEL,2,106,6,2,4,6.85
3134,Maciej Rybus,2015/2016,FK Akhmat,Russia-Premier-League,RPL,28,2010,61,26,35,7.01
3135,Maciej Rybus,2014/2015,FK Akhmat,Russia-Premier-League,RPL,27,2319,49,21,28,6.96
3136,Maciej Rybus,2013/2014,FK Akhmat,Russia-Premier-League,RPL,16,1188,22,13,9,7.02
3137,Maciej Rybus,2012,Poland,International-European-Championship,UEC,1,70,1,-,1,6.45
3138,Lamine Gassama,2017/2018,Alanyaspor,Turkey-Super-Lig,TS,31,2675,60,30,30,6.86
3139,Lamine Gassama,2016/2017,Alanyaspor,Turkey-Super-Lig,TS,29,2504,32,16,16,6.8
3140,Lamine Gassama,2015/2016,Lorient,France-Ligue-1,FL1,31,2709,42,24,18,6.79
3141,Lamine Gassama,2015,Senegal,International-Africa-Cup-of-Nations,ACoN,2,135,-,-,-,7.12
3142,Lamine Gassama,2014/2015,Lorient,France-Ligue-1,FL1,31,2701,31,16,15,6.91
3143,Lamine Gassama,2013/2014,Lorient,France-Ligue-1,FL1,24,2045,16,10,6,6.7
3144,Lamine Gassama,2012/2013,Lorient,France-Ligue-1,FL1,16,1396,23,13,10,6.84
3145,Lamine Gassama,2011/2012,Lorient,France-Ligue-1,FL1,8,589,10,6,4,6.54
3146,Lamine Gassama,2010/2011,Lyon,France-Ligue-1,FL1,4,284,4,3,1,6.82
3147,Lamine Gassama,2009/2010,Lyon,Europe-UEFA-Champions-League,UCL,2,161,2,2,-,7.22
3148,Lamine Gassama,2009/2010,Lyon,France-Ligue-1,FL1,6,392,6,3,3,6.88
3149,Saliou Ciss,2017/2018,Angers,France-Ligue-1,FL1,3,144,4,-,4,6.11
3150,Saliou Ciss,2013/2014,Valenciennes,France-Ligue-1,FL1,23,1889,38,14,24,6.6
3151,Alfred N'Diaye,2017/2018,Villarreal,Spain-La-Liga,SLL,2,100,4,3,1,6.35
3152,Alfred N'Diaye,2017/2018,Wolverhampton..,England-Championship,EC,33,1286,59,25,34,6.59
3153,Alfred N'Diaye,2016/2017,Villarreal,Spain-La-Liga,SLL,7,112,6,2,4,6.15
3154,Alfred N'Diaye,2016/2017,Hull,England-Premier-League,EPL,15,1277,39,14,25,6.51
3155,Alfred N'Diaye,2016/2017,Villarreal,Europe-UEFA-Europa-League,UEL,3,262,15,8,7,7.01
3156,Alfred N'Diaye,2015/2016,Real Betis,Spain-La-Liga,SLL,34,3010,144,60,84,7.0
3157,Alfred N'Diaye,2015,Senegal,International-Africa-Cup-of-Nations,ACoN,1,84,3,3,-,6.48
3158,Alfred N'Diaye,2013/2014,Real Betis,Spain-La-Liga,SLL,16,1413,88,46,42,6.93
3159,Alfred N'Diaye,2013/2014,Real Betis,Europe-UEFA-Europa-League,UEL,4,360,17,4,13,6.83
3160,Alfred N'Diaye,2012/2013,Sunderland,England-Premier-League,EPL,16,1298,58,22,36,6.74
3161,Alfred N'Diaye,2010/2011,Nancy,France-Ligue-1,FL1,14,737,21,7,14,6.56
3162,Alfred N'Diaye,2009/2010,Nancy,France-Ligue-1,FL1,23,1433,16,3,13,6.44
3163,Diafra Sakho,2017/2018,Rennes,France-Ligue-1,FL1,13,777,74,24,50,6.38
3164,Diafra Sakho,2017/2018,West Ham,England-Premier-League,EPL,14,296,43,16,27,6.14
3165,Diafra Sakho,2016/2017,West Ham,England-Premier-League,EPL,4,181,19,7,12,6.41
3166,Diafra Sakho,2015/2016,West Ham,England-Premier-League,EPL,21,1527,154,54,100,6.88
3167,Diafra Sakho,2014/2015,West Ham,England-Premier-League,EPL,23,1761,225,85,140,7.11
3168,Mário Fernandes,2017/2018,CSKA Moscow,Europe-UEFA-Europa-League,UEL,2,180,13,4,9,6.83
3169,Mário Fernandes,2017/2018,CSKA Moscow,Europe-UEFA-Champions-League,UCL,6,540,24,16,8,7.03
3170,Mário Fernandes,2017/2018,CSKA Moscow,Russia-Premier-League,RPL,25,2134,106,69,37,7.17
3171,Mário Fernandes,2016/2017,CSKA Moscow,Russia-Premier-League,RPL,30,2617,139,94,45,7.33
3172,Mário Fernandes,2016/2017,CSKA Moscow,Europe-UEFA-Champions-League,UCL,5,450,23,12,11,7.0
3173,Mário Fernandes,2015/2016,CSKA Moscow,Russia-Premier-League,RPL,27,2333,99,67,32,7.14
3174,Mário Fernandes,2015/2016,CSKA Moscow,Europe-UEFA-Champions-League,UCL,5,450,14,11,3,7.73
3175,Mário Fernandes,2014/2015,CSKA Moscow,Europe-UEFA-Champions-League,UCL,6,540,11,7,4,7.11
3176,Mário Fernandes,2014/2015,CSKA Moscow,Russia-Premier-League,RPL,29,2519,54,28,26,7.31
3177,Mário Fernandes,2013/2014,CSKA Moscow,Russia-Premier-League,RPL,12,1076,24,12,12,7.74
3178,Denis Cheryshev,2017/2018,Villarreal,Spain-La-Liga,SLL,24,922,28,12,16,6.55
3179,Denis Cheryshev,2017/2018,Villarreal,Europe-UEFA-Europa-League,UEL,5,192,-,-,-,6.49
3180,Denis Cheryshev,2016/2017,Villarreal,Spain-La-Liga,SLL,11,336,20,9,11,6.21
3181,Denis Cheryshev,2016/2017,Villarreal,Europe-UEFA-Europa-League,UEL,6,389,13,4,9,6.79
3182,Denis Cheryshev,2015/2016,Real Madrid,Spain-La-Liga,SLL,2,33,1,-,1,6.58
3183,Denis Cheryshev,2015/2016,Valencia,Spain-La-Liga,SLL,7,482,14,7,7,7.12
3184,Denis Cheryshev,2015/2016,Real Madrid,Europe-UEFA-Champions-League,UCL,3,37,1,-,1,6.35
3185,Denis Cheryshev,2014/2015,Villarreal,Spain-La-Liga,SLL,26,1693,112,55,57,7.36
3186,Denis Cheryshev,2014/2015,Villarreal,Europe-UEFA-Europa-League,UEL,7,487,17,9,8,6.89
3187,Denis Cheryshev,2013/2014,Sevilla,Spain-La-Liga,SLL,4,91,4,3,1,6.18
3188,Denis Cheryshev,2013/2014,Sevilla,Europe-UEFA-Europa-League,UEL,1,42,3,1,2,6.15
3189,Denis Cheryshev,2013,Russia U21,International-EURO-U-21,IEU,3,172,5,1,4,6.53
3190,Sebastián Coates,2017/2018,Sporting CP,Portugal-Liga-NOS,PLN,34,3060,132,86,46,7.1
3191,Sebastián Coates,2017/2018,Sporting CP,Europe-UEFA-Europa-League,UEL,4,360,21,17,4,7.04
3192,Sebastián Coates,2017/2018,Sporting CP,Europe-UEFA-Champions-League,UCL,5,450,11,10,1,7.09
3193,Sebastián Coates,2016/2017,Sporting CP,Portugal-Liga-NOS,PLN,33,2970,127,92,35,7.23
3194,Sebastián Coates,2016/2017,Sporting CP,Europe-UEFA-Champions-League,UCL,6,540,19,15,4,7.22
3195,Sebastián Coates,2015/2016,Sporting CP,Europe-UEFA-Europa-League,UEL,1,73,5,2,3,7.11
3196,Sebastián Coates,2015/2016,Sunderland,England-Premier-League,EPL,16,1229,47,27,20,6.85
3197,Sebastián Coates,2015,Uruguay,International-Copa-America,ICA,1,90,6,3,3,6.87
3198,Sebastián Coates,2014/2015,Sunderland,England-Premier-League,EPL,10,822,27,20,7,7.22
3199,Sebastián Coates,2014,Uruguay,International-FIFA-World-Cup,WC,1,2,-,-,-,6.04
3200,Sebastián Coates,2013,Uruguay,International-Confederations-Cup,ICC,2,97,-,-,-,7.18
3201,Sebastián Coates,2012/2013,Liverpool,Europe-UEFA-Europa-League,UEL,3,270,7,6,1,6.98
3202,Sebastián Coates,2012/2013,Liverpool,England-Premier-League,EPL,5,233,6,3,3,6.36
3203,Sebastián Coates,2011/2012,Liverpool,England-Premier-League,EPL,7,484,16,9,7,6.71
3204,Gastón Ramírez,2017/2018,Sampdoria,Italy-Serie-A,ISA,37,2228,85,31,54,6.76
3205,Gastón Ramírez,2016/2017,Middlesbrough,England-Premier-League,EPL,24,1550,51,15,36,6.84
3206,Gastón Ramírez,2015/2016,Middlesbrough,England-Championship,EC,18,1295,62,20,42,7.35
3207,Gastón Ramírez,2015/2016,Southampton,England-Premier-League,EPL,3,29,1,1,-,6.47
3208,Gastón Ramírez,2014/2015,Hull,England-Premier-League,EPL,22,986,36,11,25,6.6
3209,Gastón Ramírez,2014/2015,Southampton,England-Premier-League,EPL,1,24,-,-,-,6.44
3210,Gastón Ramírez,2013/2014,Southampton,England-Premier-League,EPL,18,511,12,4,8,6.51
3211,Gastón Ramírez,2014,Uruguay,International-FIFA-World-Cup,WC,2,49,1,-,1,6.78
3212,Gastón Ramírez,2013,Uruguay,International-Confederations-Cup,ICC,2,117,-,-,-,6.65
3213,Gastón Ramírez,2012/2013,Southampton,England-Premier-League,EPL,26,1692,39,11,28,6.88
3214,Gastón Ramírez,2011/2012,Bologna,Italy-Serie-A,ISA,33,2310,95,41,54,7.28
3215,Gastón Ramírez,2010/2011,Bologna,Italy-Serie-A,ISA,25,1529,54,19,35,6.67
3216,Anthony Lopes,2017/2018,Lyon,Europe-UEFA-Europa-League,UEL,10,900,1,1,-,6.81
3217,Anthony Lopes,2017/2018,Lyon,France-Ligue-1,FL1,34,3060,8,8,-,6.92
