,Player,Season,Team,Tournament-fullname,Tournament,Country,Position,DoB(Age),Caps,Goals,Club,Club-Country,Apps,Mins,Total_Aerial_Duels,Won,Lost,Rating,Total_Shots,OutOfBox,SixYardBox,PenaltyArea,Total_Goals,SixYardBox_Goals,PenaltyArea_Goals,OutOfBox_Goals,Unsuccessful,Successful,Total_Dribbles,UnsuccessfulTouches,Dispossessed,TotalTackles,DribbledPast,TotalAttemptedTackles,Total_Interceptions,Fouled,Fouls,Yellow,Red,CaughtOffside,Total_Clearances,ShotsBlocked,CrossesBlocked,PassesBlocked,Total_Saves,Saves_In_SixYardBox,Saves_In_PenaltyArea,Saves_From_OutOfBox,Total_Passes,AccLB,InAccLB,AccSP,InAccSP,Total_Key_Passes,Long,Short,Cross,Corner,Throughball,Freekick,Throwin,Other,Total_Assists,Captain_Flag,Age,Chetan_Flag,Deshbhakti_Flag
4623,Dries Mertens,2014/2015,Napoli,Europe-UEFA-Europa-League,UEL,Belgium,FW,6 May 1987 (aged 31),64.0,13.0,Napoli,Italy,13,936,12.0,5.0,7.0,7.56,44.0,22.0,1.0,21.0,4.0,1.0,2.0,1.0,23.0,26.0,49.0,20.0,8.0,13.0,11.0,24.0,8.0,17.0,21.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,462.0,14.0,14.0,341.0,93.0,31.0,6.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0
4624,Dries Mertens,2016,Belgium,International-European-Championship,UEC,Belgium,FW,6 May 1987 (aged 31),64.0,13.0,Napoli,Italy,5,159,2.0,1.0,1.0,6.47,12.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,5.0,11.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,3.0,0.0,50.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4625,Dries Mertens,2013/2014,Napoli,Italy-Serie-A,ISA,Belgium,FW,6 May 1987 (aged 31),64.0,13.0,Napoli,Italy,33,1912,26.0,10.0,16.0,7.21,85.0,47.0,1.0,37.0,11.0,0.0,7.0,4.0,71.0,49.0,120.0,32.0,15.0,33.0,33.0,66.0,15.0,46.0,34.0,4.0,0.0,2.0,3.0,2.0,3.0,21.0,0.0,0.0,0.0,0.0,738.0,26.0,13.0,537.0,162.0,54.0,10.0,44.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,31.0,0.0,0.0
4626,Dries Mertens,2013/2014,Napoli,Europe-UEFA-Champions-League,UCL,Belgium,FW,6 May 1987 (aged 31),64.0,13.0,Napoli,Italy,6,385,4.0,0.0,4.0,6.77,11.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,6.0,21.0,8.0,10.0,9.0,4.0,13.0,2.0,4.0,7.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,148.0,4.0,7.0,99.0,38.0,12.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,31.0,0.0,0.0
4627,Dries Mertens,2013/2014,Napoli,Europe-UEFA-Europa-League,UEL,Belgium,FW,6 May 1987 (aged 31),64.0,13.0,Napoli,Italy,4,138,4.0,3.0,1.0,6.54,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,0.0,3.0,3.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,3.0,29.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4628,Dries Mertens,2014,Belgium,International-FIFA-World-Cup,WC,Belgium,FW,6 May 1987 (aged 31),64.0,13.0,Napoli,Italy,5,272,0.0,0.0,0.0,6.74,10.0,4.0,1.0,5.0,1.0,0.0,1.0,0.0,7.0,6.0,13.0,5.0,4.0,3.0,3.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,78.0,6.0,3.0,50.0,19.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4629,Dries Mertens,2012/2013,PSV Eindhoven,Europe-UEFA-Europa-League,UEL,Belgium,FW,6 May 1987 (aged 31),64.0,13.0,Napoli,Italy,5,434,1.0,0.0,1.0,7.45,18.0,11.0,0.0,7.0,1.0,0.0,1.0,0.0,10.0,8.0,18.0,8.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,8.0,5.0,139.0,41.0,24.0,11.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0
4630,Yohan Benalouane,2017/2018,Leicester,England-Premier-League,EPL,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,1,90,4.0,2.0,2.0,6.96,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,3.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4631,Yohan Benalouane,2016/2017,Leicester,Europe-UEFA-Champions-League,UCL,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,2,136,3.0,1.0,2.0,6.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,2.0,3.0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4632,Yohan Benalouane,2016/2017,Leicester,England-Premier-League,EPL,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,11,921,41.0,18.0,23.0,6.75,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,17.0,7.0,24.0,26.0,3.0,15.0,4.0,0.0,0.0,56.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,188.0,16.0,36.0,112.0,24.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4633,Yohan Benalouane,2015/2016,Leicester,England-Premier-League,EPL,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,4,66,4.0,3.0,1.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4634,Yohan Benalouane,2014/2015,Atalanta,Italy-Serie-A,ISA,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,27,2189,85.0,52.0,33.0,6.78,16.0,9.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,14.0,16.0,5.0,8.0,49.0,15.0,64.0,58.0,21.0,46.0,12.0,1.0,0.0,133.0,13.0,7.0,11.0,0.0,0.0,0.0,0.0,762.0,67.0,97.0,516.0,82.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4635,Yohan Benalouane,2013/2014,Atalanta,Italy-Serie-A,ISA,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,17,1457,40.0,23.0,17.0,6.93,14.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0,21.0,30.0,6.0,14.0,33.0,8.0,41.0,26.0,11.0,23.0,4.0,0.0,2.0,57.0,13.0,10.0,8.0,0.0,0.0,0.0,0.0,541.0,28.0,41.0,382.0,90.0,11.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0
4636,Yohan Benalouane,2013/2014,Parma,Italy-Serie-A,ISA,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,4,212,12.0,8.0,4.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,6.0,3.0,9.0,17.0,1.0,4.0,3.0,0.0,0.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,5.0,8.0,67.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4637,Yohan Benalouane,2012/2013,Parma,Italy-Serie-A,ISA,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,21,1478,62.0,45.0,17.0,7.19,19.0,6.0,2.0,11.0,1.0,0.0,1.0,0.0,11.0,19.0,30.0,5.0,9.0,46.0,12.0,58.0,50.0,15.0,35.0,7.0,1.0,2.0,118.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,577.0,30.0,34.0,433.0,80.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4638,Yohan Benalouane,2011/2012,Cesena,Italy-Serie-A,ISA,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,11,716,27.0,21.0,6.0,6.87,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,6.0,2.0,18.0,5.0,23.0,34.0,3.0,16.0,3.0,1.0,0.0,73.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,202.0,22.0,20.0,135.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4639,Yohan Benalouane,2010/2011,Cesena,Italy-Serie-A,ISA,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,15,1005,26.0,17.0,9.0,6.72,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,3.0,23.0,6.0,29.0,35.0,8.0,22.0,7.0,0.0,0.0,84.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,278.0,23.0,22.0,201.0,32.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4640,Yohan Benalouane,2010/2011,Saint-Etienne,France-Ligue-1,FL1,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,1,74,3.0,2.0,1.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0
4641,Yohan Benalouane,2009/2010,Saint-Etienne,France-Ligue-1,FL1,Tunisia,DF,28 March 1987 (aged 31),2.0,0.0,Leicester City,England,29,2464,59.0,36.0,23.0,7.0,17.0,0.0,1.0,16.0,1.0,0.0,1.0,0.0,4.0,7.0,11.0,0.0,4.0,53.0,3.0,56.0,76.0,21.0,55.0,8.0,1.0,1.0,207.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,869.0,69.0,91.0,570.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4642,Carlos Bacca,2017/2018,Villarreal,Spain-La-Liga,SLL,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,35,2512,62.0,23.0,39.0,6.95,73.0,18.0,9.0,46.0,15.0,4.0,10.0,1.0,18.0,35.0,53.0,51.0,25.0,10.0,11.0,21.0,8.0,20.0,22.0,9.0,0.0,40.0,16.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,520.0,15.0,9.0,369.0,127.0,30.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,31.0,0.0,0.0
4643,Carlos Bacca,2017/2018,Villarreal,Europe-UEFA-Europa-League,UEL,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,6,484,8.0,4.0,4.0,6.6,16.0,2.0,2.0,12.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,7.0,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,5.0,83.0,22.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0
4644,Carlos Bacca,2016/2017,AC Milan,Italy-Serie-A,ISA,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,32,2128,58.0,21.0,37.0,6.63,56.0,8.0,7.0,41.0,13.0,1.0,12.0,0.0,13.0,17.0,30.0,54.0,32.0,8.0,9.0,17.0,1.0,22.0,36.0,3.0,0.0,32.0,10.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,381.0,8.0,6.0,282.0,85.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,31.0,0.0,0.0
4645,Carlos Bacca,2015/2016,AC Milan,Italy-Serie-A,ISA,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,38,3170,80.0,27.0,53.0,6.89,77.0,12.0,9.0,56.0,18.0,4.0,14.0,0.0,34.0,31.0,65.0,76.0,61.0,12.0,11.0,23.0,10.0,24.0,30.0,2.0,0.0,52.0,23.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,673.0,23.0,15.0,468.0,167.0,41.0,2.0,39.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,31.0,0.0,0.0
4646,Carlos Bacca,2018,Colombia,International-FIFA-World-Cup,WC,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,1,20,3.0,2.0,1.0,6.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4647,Carlos Bacca,2015,Colombia,International-Copa-America,ICA,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,2,86,3.0,2.0,1.0,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4648,Carlos Bacca,2014/2015,Sevilla,Spain-La-Liga,SLL,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,37,2568,109.0,40.0,69.0,7.01,69.0,14.0,12.0,43.0,20.0,7.0,13.0,0.0,29.0,26.0,55.0,45.0,36.0,18.0,14.0,32.0,6.0,30.0,39.0,4.0,0.0,34.0,33.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,505.0,10.0,10.0,331.0,154.0,31.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,31.0,0.0,0.0
4649,Carlos Bacca,2014/2015,Sevilla,Europe-UEFA-Europa-League,UEL,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,15,763,32.0,13.0,19.0,6.82,21.0,1.0,5.0,15.0,7.0,3.0,4.0,0.0,7.0,8.0,15.0,25.0,14.0,3.0,3.0,6.0,3.0,3.0,16.0,3.0,0.0,11.0,10.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,78.0,47.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,31.0,0.0,0.0
4650,Carlos Bacca,2013/2014,Sevilla,Spain-La-Liga,SLL,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,34,2290,101.0,37.0,64.0,7.01,66.0,13.0,10.0,43.0,14.0,4.0,9.0,1.0,30.0,30.0,60.0,33.0,37.0,14.0,8.0,22.0,9.0,20.0,32.0,4.0,0.0,42.0,27.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,498.0,4.0,11.0,332.0,151.0,33.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,31.0,0.0,0.0
4651,Carlos Bacca,2013/2014,Sevilla,Europe-UEFA-Europa-League,UEL,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,13,853,31.0,10.0,21.0,6.78,22.0,5.0,3.0,14.0,4.0,0.0,4.0,0.0,9.0,11.0,20.0,24.0,13.0,6.0,3.0,9.0,0.0,7.0,9.0,2.0,0.0,15.0,12.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,147.0,2.0,0.0,95.0,50.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0
4652,Carlos Bacca,2014,Colombia,International-FIFA-World-Cup,WC,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,1,20,0.0,0.0,0.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0
4653,Carlos Bacca,2012/2013,Club Bruges,Europe-UEFA-Europa-League,UEL,Colombia,FW,8 September 1986 (aged 31),44.0,14.0,Villarreal,Spain,5,421,9.0,4.0,5.0,6.61,16.0,7.0,2.0,7.0,1.0,0.0,1.0,0.0,6.0,4.0,10.0,5.0,12.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,2.0,1.0,82.0,28.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0
4654,Roman Neustädter,2017/2018,Fenerbahce,Turkey-Super-Lig,TS,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,32,2816,86.0,46.0,40.0,6.81,12.0,0.0,4.0,8.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,8.0,3.0,44.0,29.0,73.0,40.0,11.0,29.0,5.0,0.0,0.0,125.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,1437.0,112.0,97.0,1139.0,89.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4655,Roman Neustädter,2016/2017,Fenerbahce,Turkey-Super-Lig,TS,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,18,1075,37.0,19.0,18.0,6.47,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,20.0,8.0,28.0,20.0,8.0,13.0,2.0,0.0,1.0,35.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,644.0,40.0,31.0,529.0,44.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4656,Roman Neustädter,2016/2017,Fenerbahce,Europe-UEFA-Europa-League,UEL,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,5,209,8.0,4.0,4.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,3.0,8.0,8.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,104.0,6.0,2.0,84.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4657,Roman Neustädter,2015/2016,Schalke 04,Germany-Bundesliga,GB,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,30,2391,131.0,67.0,64.0,6.78,11.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,4.0,61.0,12.0,73.0,66.0,8.0,22.0,4.0,0.0,1.0,110.0,18.0,5.0,14.0,0.0,0.0,0.0,0.0,1475.0,112.0,57.0,1210.0,96.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0
4658,Roman Neustädter,2015/2016,Schalke 04,Europe-UEFA-Europa-League,UEL,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,7,630,22.0,16.0,6.0,7.18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,2.0,18.0,23.0,3.0,6.0,1.0,0.0,0.0,20.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,470.0,27.0,21.0,382.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4659,Roman Neustädter,2014/2015,Schalke 04,Germany-Bundesliga,GB,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,29,2416,173.0,97.0,76.0,6.97,14.0,5.0,1.0,8.0,2.0,1.0,1.0,0.0,3.0,7.0,10.0,8.0,18.0,50.0,37.0,87.0,78.0,27.0,32.0,6.0,0.0,0.0,98.0,12.0,3.0,15.0,0.0,0.0,0.0,0.0,1503.0,77.0,66.0,1187.0,173.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4660,Roman Neustädter,2014/2015,Schalke 04,Europe-UEFA-Champions-League,UCL,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,8,687,19.0,9.0,10.0,6.78,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,4.0,17.0,22.0,4.0,9.0,2.0,0.0,1.0,26.0,6.0,2.0,5.0,0.0,0.0,0.0,0.0,474.0,28.0,9.0,405.0,32.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4661,Roman Neustädter,2016,Russia,International-European-Championship,UEC,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,2,126,5.0,2.0,3.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,71.0,3.0,2.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4662,Roman Neustädter,2013/2014,Schalke 04,Europe-UEFA-Champions-League,UCL,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,8,720,14.0,10.0,4.0,6.67,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,6.0,13.0,12.0,25.0,13.0,7.0,9.0,2.0,0.0,0.0,8.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,482.0,36.0,8.0,379.0,59.0,11.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0
4663,Roman Neustädter,2013/2014,Schalke 04,Germany-Bundesliga,GB,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,32,2595,118.0,66.0,52.0,7.12,27.0,10.0,4.0,13.0,2.0,0.0,2.0,0.0,3.0,13.0,16.0,17.0,28.0,66.0,64.0,130.0,88.0,25.0,40.0,4.0,0.0,0.0,37.0,9.0,3.0,24.0,0.0,0.0,0.0,0.0,1620.0,130.0,31.0,1218.0,241.0,32.0,5.0,27.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,30.0,0.0,0.0
4664,Roman Neustädter,2012/2013,Schalke 04,Germany-Bundesliga,GB,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,31,2672,90.0,47.0,43.0,7.22,24.0,6.0,0.0,18.0,3.0,0.0,3.0,0.0,5.0,17.0,22.0,11.0,30.0,99.0,46.0,145.0,99.0,28.0,38.0,5.0,0.0,0.0,39.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1756.0,150.0,41.0,1305.0,260.0,26.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,0.0
4665,Roman Neustädter,2012/2013,Schalke 04,Europe-UEFA-Champions-League,UCL,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,8,676,24.0,17.0,7.0,7.06,5.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,7.0,3.0,5.0,19.0,7.0,26.0,25.0,2.0,9.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,497.0,38.0,10.0,385.0,64.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0
4666,Roman Neustädter,2011/2012,Borussia M.Gl..,Germany-Bundesliga,GB,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,33,2903,64.0,50.0,14.0,7.31,18.0,5.0,2.0,11.0,0.0,0.0,0.0,0.0,15.0,22.0,37.0,21.0,38.0,99.0,40.0,139.0,112.0,24.0,42.0,2.0,0.0,2.0,37.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1895.0,162.0,34.0,1431.0,268.0,32.0,8.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0
4667,Roman Neustädter,2010/2011,Borussia M.Gl..,Germany-Bundesliga,GB,Russia,DF,18 February 1988 (aged 30),6.0,0.0,Fenerbahçe,Turkey,24,1765,33.0,20.0,13.0,6.86,14.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,10.0,18.0,28.0,30.0,25.0,70.0,38.0,108.0,51.0,17.0,20.0,2.0,0.0,2.0,22.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,830.0,42.0,14.0,595.0,179.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,30.0,0.0,0.0
